"";"days";"estimate";"p.value";"id"
"1375";15;-1,30524193555933;0,0223485741963788;"57"
"1376";16;-1,30524193555933;0,0226108634450415;"57"
"1377";17;-1,30524193559722;0,0223485743353077;"57"
"1378";18;-1,30524193555933;0,0223485742571492;"57"
"1379";19;-1,30524193544564;0,0223485741793825;"57"
"1380";20;-1,30524193555933;0,0226108651477287;"57"
"1381";21;-1,30524193552143;0,022610865024998;"57"
"1382";22;-1,30524193548354;0,0223485747854446;"57"
"1383";23;-1,30524193559722;0,022348574666812;"57"
"1384";24;-1,30524193544564;0,022348574210242;"57"
"1385";25;-1,30524193544564;0,022348574640102;"57"
"1386";26;-1,30524193552143;0,0226108654594959;"57"
"1387";27;-1,30524193552143;0,0223485755298591;"57"
"1388";28;-1,30524193548354;0,0226108664243555;"57"
"1389";29;-1,30524193552143;0,0223485741338043;"57"
"1390";30;-1,30524193548354;0,0223485747852709;"57"
"1391";31;-1,30524193555933;0,0226108634915551;"57"
"1392";1;-0,93749999996362;0,1223649691213;"58"
"1393";2;-0,93749999996362;0,121352676943373;"58"
"1394";3;-0,93749999996362;0,121352677054964;"58"
"1395";4;-0,93749999996362;0,122364970492813;"58"
"1396";5;-0,937500000001516;0,123378322218957;"58"
"1397";6;-0,93749999996362;0,121352677475227;"58"
"1398";7;-0,93749999996362;0,121352679141777;"58"
"1399";8;-0,93749999996362;0,121352676833472;"58"
"1400";9;-0,937500000001516;0,123378321886835;"58"
"1401";10;-0,93749999996362;0,122364968556564;"58"
"1402";11;-0,937500000039411;0,121352680154769;"58"
"1403";12;-0,937500000001516;0,121352677690584;"58"
"1404";13;-0,937500000001516;0,122364968672151;"58"
"1405";14;-0,937500000001516;0,123378322093621;"58"
"1406";15;-0,937500000001516;0,121352676802397;"58"
"1407";16;-0,937500000001516;0,121352676765525;"58"
"1408";17;-0,937499999925725;0,121352674297985;"58"
"1409";18;-0,937500000001516;0,123378321929907;"58"
"1410";19;-0,937500000001516;0,122364968442368;"58"
"1411";20;-0,937500000039411;0,121352673838813;"58"
"1412";21;-0,937499999925725;0,121352674100786;"58"
"1413";22;-0,93749999996362;0,12236496874634;"58"
"1414";23;-0,937500000039411;0,123378322303441;"58"
"1415";24;-0,93749999996362;0,12135267689007;"58"
"1416";25;-0,93749999996362;0,121352677162204;"58"
"1417";26;-0,937499999925725;0,121352678509412;"58"
"1418";27;-0,937500000001516;0,123378321822041;"58"
"1419";28;-0,93749999996362;0,122364968465671;"58"
"1420";29;-0,93749999996362;0,121352676967909;"58"
"1421";30;-0,93749999996362;0,121352676841147;"58"
"1422";31;-0,93749999996362;0,122364968949217;"58"
"1423";1;-5,37674565373436;0,554540827607158;"61"
"1424";2;-5,42755459635676;0,592210647968545;"61"
"1425";3;-5,55617399834318;0,46672361962135;"61"
"1426";4;-5,55630187053187;0,399436965607859;"61"
"1427";5;-4,95168573017205;0,525971181463058;"61"
"1428";6;-3,35487663501984;0,560189495062974;"61"
"1429";7;-0,952573031895554;0,884290636808586;"61"
"1430";8;1,63628346175907;0,784929883883224;"61"
"1431";9;3,9535481864353;0,444996544544601;"61"
"1432";10;5,80542408681595;0,295540089530895;"61"
"1433";11;7,00812961414006;0,17149088597643;"61"
"1434";12;7,51540630460568;0,142393407820854;"61"
"1435";13;7,56893416507864;0,163340139206864;"61"
"1436";14;7,39601233753243;0,167448239470861;"61"
"1437";15;7,01390353242459;0,201385474857683;"61"
"1438";16;6,37766653695356;0,2187571552171;"61"
"1439";17;5,42059720620121;0,307794066743383;"61"
"1440";18;4,08388356603003;0,472718304884143;"61"
"1441";19;2,48686052160944;0,630036424447406;"61"
"1442";20;0,828551947506639;0,871717374462345;"61"
"1443";21;-0,81689064109014;0,879691117944431;"61"
"1444";22;-2,33360380233686;0,646596169445371;"61"
"1445";23;-3,48129212557069;0,509693814539273;"61"
"1446";24;-4,1992489502339;0,427065634884618;"61"
"1447";25;-4,67450789597024;0,408664765678177;"61"
"1448";26;-5,13987969274391;0,403067798159022;"61"
"1449";27;-5,83844648489655;0,324485980931495;"61"
"1450";28;-6,82173235031769;0,379142073483066;"61"
"1451";29;-7,68052499381611;0,388401771940214;"61"
"1452";30;-8,02327134628437;0,420555834564856;"61"
"1453";31;-8,0494929895849;0,424705136524442;"61"
"1454";1;-1,06895161278923;0,125053675259205;"62"
"1455";2;-1,06895161278923;0,125954803427519;"62"
"1456";3;-1,06895161282713;0,125954803988291;"62"
"1457";4;-1,06895161278923;0,125053674445938;"62"
"1458";5;-1,06895161275133;0,125954803075382;"62"
"1459";6;-1,06895161282713;0,125053669982596;"62"
"1460";7;-1,06895161286502;0,126856670103805;"62"
"1461";8;-1,06895161286502;0,126856671325738;"62"
"1462";9;-1,06895161282713;0,126856664466516;"62"
"1463";10;-1,06895161286502;0,126856669464326;"62"
"1464";11;-1,06895161290292;0,125954802714139;"62"
"1465";12;-1,06895161290292;0,126856671563101;"62"
"1466";13;-1,06895161290292;0,126856671421606;"62"
"1467";14;-1,06895161282713;0,126856664221675;"62"
"1468";15;-1,06895161282713;0,126856664595;"62"
"1469";16;-1,06895161282713;0,125954803426713;"62"
"1470";17;-1,06895161286502;0,126856669495232;"62"
"1471";18;-1,06895161278923;0,126856669941414;"62"
"1472";19;-1,06895161282713;0,126856664359054;"62"
"1473";20;-1,06895161282713;0,126856664225812;"62"
"1474";21;-1,06895161282713;0,125954802918802;"62"
"1475";22;-1,06895161278923;0,126856669440128;"62"
"1476";23;-1,06895161282713;0,126856664180155;"62"
"1477";24;-1,06895161282713;0,126856664165092;"62"
"1478";25;-1,06895161290292;0,126856671374462;"62"
"1479";26;-1,06895161278923;0,125053675088946;"62"
"1480";27;-1,06895161275133;0,125954803012566;"62"
"1481";28;-1,06895161271344;0,125053669382436;"62"
"1482";29;-1,06895161271344;0,125954802833609;"62"
"1483";30;-1,06895161278923;0,125954802612563;"62"
"1484";31;-1,06895161275133;0,12505367054942;"62"
"1485";1;6,74195128207581;0,655919500677827;"63"
"1486";2;6,69218800097345;0,604522731461783;"63"
"1487";3;6,28865679955955;0,554270965273226;"63"
"1488";4;5,19713568621682;0,562038080821601;"63"
"1489";5;3,35845873265347;0,683438306720093;"63"
"1490";6;0,696923162725701;0,929671012338261;"63"
"1491";7;-2,82538495779742;0,716850760459141;"63"
"1492";8;-6,83392157774658;0,382782895381874;"63"
"1493";9;-10,6986270644332;0,168997326171623;"63"
"1494";10;-13,5911701428692;0,0807787537127967;"63"
"1495";11;-14,112212834372;0,0707033301211484;"63"
"1496";12;-11,0011849192233;0,155222776035804;"63"
"1497";13;-4,84912008622966;0,532723579786455;"63"
"1498";14;1,77839851846784;0,818663039213678;"63"
"1499";15;6,40272400517006;0,408078486925439;"63"
"1500";16;8,34778894977717;0,283162505274581;"63"
"1501";17;8,50458374259233;0,271677162079802;"63"
"1502";18;8,07149541738757;0,298127766829759;"63"
"1503";19;7,62772285899397;0,326404104761476;"63"
"1504";20;7,02490263874248;0,363390224539882;"63"
"1505";21;5,91383711275739;0,448875449902813;"63"
"1506";22;4,32822898812901;0,578232280029842;"63"
"1507";23;2,72206988173214;0,726247279116983;"63"
"1508";24;1,44489876163334;0,853586045876047;"63"
"1509";25;0,463531447394416;0,952468130450678;"63"
"1510";26;-0,141278239728611;0,985731718204959;"63"
"1511";27;0,0766117825605761;0,992582048741922;"63"
"1512";28;1,05639048282076;0,906290738773724;"63"
"1513";29;1,80925221002326;0,864951853606832;"63"
"1514";30;1,75054147981276;0,892101650982103;"63"
"1515";31;1,53651580941035;0,919151666431265;"63"
"1516";1;8,38455276952269;0,233959860227745;"67"
"1517";2;8,30230930121919;0,202850398841738;"67"
"1518";3;8,09041569781736;0,168316749957836;"67"
"1519";4;7,75144665158223;0,140324450586078;"67"
"1520";5;7,18286914870229;0,132266159625314;"67"
"1521";6;6,36206899025638;0,14653475851082;"67"
"1522";7;5,42998285319148;0,181846714494816;"67"
"1523";8;4,48353704833456;0,246135334322645;"67"
"1524";9;3,50889671430347;0,348093319515745;"67"
"1525";10;2,52590537778966;0,487893152628683;"67"
"1526";11;1,59870123241035;0,658523020513293;"67"
"1527";12;0,741317200777303;0,83734140502361;"67"
"1528";13;-0,0670056533635943;0,985155949187132;"67"
"1529";14;-0,844353621497855;0,815379377314255;"67"
"1530";15;-1,62920342211237;0,650304239825061;"67"
"1531";16;-2,45571664819029;0,496067473464332;"67"
"1532";17;-3,29775881527894;0,359391553274444;"67"
"1533";18;-4,10061209292204;0,254214991806404;"67"
"1534";19;-4,85218902076667;0,178504769919443;"67"
"1535";20;-5,56268263399791;0,121414750754657;"67"
"1536";21;-6,17453610853621;0,0886571686698735;"67"
"1537";22;-6,56272425472556;0,0730362338107067;"67"
"1538";23;-6,65667434193059;0,0746959071415833;"67"
"1539";24;-6,47646864454525;0,0939907625732688;"67"
"1540";25;-6,0215910271116;0,138848798018575;"67"
"1541";26;-5,28571988312857;0,226713543545367;"67"
"1542";27;-4,42704663455136;0,354322695689537;"67"
"1543";28;-3,71659418988202;0,48075235549625;"67"
"1544";29;-3,27657475382163;0,576647492482898;"67"
"1545";30;-3,05299468340081;0,638761594795448;"67"
"1546";31;-2,98368861448732;0,671400389979021;"67"
"1547";1;0,172177419396273;0,84720298816121;"74"
"1548";2;0,172177419358377;0,849422933376693;"74"
"1549";3;0,172177419396273;0,847202988177853;"74"
"1550";4;0,172177419358377;0,851579675652163;"74"
"1551";5;0,172177419396273;0,84942293334359;"74"
"1552";6;0,172177419358377;0,849422933429097;"74"
"1553";7;0,172177419434168;0,84720298757743;"74"
"1554";8;0,172177419358377;0,849422933455583;"74"
"1555";9;0,172177419396273;0,847202988283183;"74"
"1556";10;0,172177419396273;0,849422933312745;"74"
"1557";11;0,172177419396273;0,849422933277916;"74"
"1558";12;0,172177419358377;0,847202986977123;"74"
"1559";13;0,172177419320481;0,849422931825065;"74"
"1560";14;0,172177419358377;0,847202986865823;"74"
"1561";15;0,172177419358377;0,849422933352928;"74"
"1562";16;0,172177419396273;0,849422933311001;"74"
"1563";17;0,172177419320481;0,849422931764687;"74"
"1564";18;0,172177419358377;0,847202986554135;"74"
"1565";19;0,172177419320481;0,849422931788213;"74"
"1566";20;0,172177419396273;0,847202988170462;"74"
"1567";21;0,172177419358377;0,849422933366654;"74"
"1568";22;0,172177419358377;0,849422933375741;"74"
"1569";23;0,172177419396273;0,847202988820849;"74"
"1570";24;0,172177419358377;0,849422933434592;"74"
"1571";25;0,172177419358377;0,847202986808276;"74"
"1572";26;0,172177419320481;0,849422932056688;"74"
"1573";27;0,172177419396273;0,849422933278409;"74"
"1574";28;0,172177419358377;0,851579675601732;"74"
"1575";29;0,172177419358377;0,847202986825848;"74"
"1576";30;0,172177419358377;0,849422933474873;"74"
"1577";31;0,172177419396273;0,84720298816121;"74"
"1578";1;0,587672271535666;0,93226415648692;"75"
"1579";2;0,58147499688251;0,927394831076237;"75"
"1580";3;0,58844883524974;0,917839494144823;"75"
"1581";4;0,637538621238794;0,900567322303558;"75"
"1582";5;0,750050763523783;0,870802686148463;"75"
"1583";6;0,992983365032766;0,81395233654484;"75"
"1584";7;1,41110719922229;0,719770233427642;"75"
"1585";8;1,95844029154083;0,602417959220768;"75"
"1586";9;2,60433745791033;0,474225017203001;"75"
"1587";10;3,35226121546839;0,351582576358142;"75"
"1588";11;4,08008236191411;0,252245708817916;"75"
"1589";12;4,56587282754602;0,19865811018578;"75"
"1590";13;4,7126201335459;0,18455579203978;"75"
"1591";14;4,60485165077292;0,194450042331459;"75"
"1592";15;4,39454125610913;0,215016644847666;"75"
"1593";16;4,21098160825295;0,235803285268423;"75"
"1594";17;4,08000082264455;0,251245647062649;"75"
"1595";18;3,91371644608777;0,271555442815338;"75"
"1596";19;3,64584021929204;0,305179826999248;"75"
"1597";20;3,28766972370431;0,353742533017673;"75"
"1598";21;2,81819590016615;0,428230647663836;"75"
"1599";22;2,17493115803791;0,543491234914447;"75"
"1600";23;1,36522998044105;0,708239357986248;"75"
"1601";24;0,453419914341187;0,903982346747697;"75"
"1602";25;-0,535231281749778;0,891741332993473;"75"
"1603";26;-1,61722661312069;0,701811229118124;"75"
"1604";27;-2,78401601868457;0,545967724610109;"75"
"1605";28;-3,92514650047815;0,441301653154659;"75"
"1606";29;-4,81953811269401;0,399732268958792;"75"
"1607";30;-5,30161023425535;0,404403206661438;"75"
"1608";31;-5,43069440925592;0,433732223042637;"75"
"1609";1;-0,394758064392893;0,64212262263976;"76"
"1610";2;-0,394758064392893;0,642122622179165;"76"
"1611";3;-0,394758064430789;0,644271517986551;"76"
"1612";4;-0,394758064430789;0,64427151757207;"76"
"1613";5;-0,394758064317102;0,642122624787545;"76"
"1614";6;-0,394758064468685;0,642122624672063;"76"
"1615";7;-0,39475806450658;0,646395783025577;"76"
"1616";8;-0,394758064430789;0,646395784081387;"76"
"1617";9;-0,394758064430789;0,64427151749202;"76"
"1618";10;-0,394758064317102;0,644271517733225;"76"
"1619";11;-0,39475806450658;0,646395783551474;"76"
"1620";12;-0,394758064392893;0,646395783264566;"76"
"1621";13;-0,394758064317102;0,644271517518647;"76"
"1622";14;-0,394758064430789;0,644271517337434;"76"
"1623";15;-0,394758064392893;0,646395785509394;"76"
"1624";16;-0,394758064468685;0,646395784785533;"76"
"1625";17;-0,394758064468685;0,646395784542204;"76"
"1626";18;-0,39475806450658;0,644271522419667;"76"
"1627";19;-0,394758064392893;0,644271517400829;"76"
"1628";20;-0,394758064582372;0,646395783477831;"76"
"1629";21;-0,39475806450658;0,646395783582101;"76"
"1630";22;-0,394758064430789;0,644271519926433;"76"
"1631";23;-0,39475806450658;0,644271518419191;"76"
"1632";24;-0,394758064544476;0,646395783242695;"76"
"1633";25;-0,394758064582372;0,646395785270175;"76"
"1634";26;-0,394758064468685;0,642122624988082;"76"
"1635";27;-0,394758064582372;0,642122625826218;"76"
"1636";28;-0,394758064544476;0,644271517658076;"76"
"1637";29;-0,394758064582372;0,64427152154972;"76"
"1638";30;-0,394758064430789;0,642122625741584;"76"
"1639";31;-0,394758064544476;0,642122625159539;"76"
"1640";1;1,01908520317314;0,269639900958767;"78"
"1641";2;1,01855939487905;0,376205988219423;"78"
"1642";3;1,01696389155374;0,347687876179721;"78"
"1643";4;1,01435771216529;0,207408344506499;"78"
"1644";5;1,01065495270329;0,199385885218264;"78"
"1645";6;1,00570276758087;0,342147156054473;"78"
"1646";7;1,00007080580629;0,207505038095479;"78"
"1647";8;0,99451231248319;0,204720296424717;"78"
"1648";9;0,98826258211678;0,18618346829072;"78"
"1649";10;0,979424184492927;0,185645796162652;"78"
"1650";11;0,967368541751057;0,17919763920876;"78"
"1651";12;0,95307596609473;0,168471172633406;"78"
"1652";13;0,937180131207545;0,322352381994648;"78"
"1653";14;0,919609854766653;0,166088337870174;"78"
"1654";15;0,900975077305096;0,163798430195925;"78"
"1655";16;0,882513466422097;0,169937698835789;"78"
"1656";17;0,864746853115624;0,184119350605492;"78"
"1657";18;0,847221526214526;0,197579325710121;"78"
"1658";19;0,829282631116257;0,221841226153883;"78"
"1659";20;0,810766450437465;0,244285011986132;"78"
"1660";21;0,792469193470424;0,262108381722563;"78"
"1661";22;0,775911080874418;0,294298860262288;"78"
"1662";23;0,762203127540791;0,314586752940411;"78"
"1663";24;0,751473561194871;0,335678822968999;"78"
"1664";25;0,743506260960203;0,356146661302441;"78"
"1665";26;0,738108597147402;0,361763754984294;"78"
"1666";27;0,734685494914326;0,363786908267889;"78"
"1667";28;0,732339064787387;0,383328510952645;"78"
"1668";29;0,730617579317065;0,389397789461338;"78"
"1669";30;0,729604197961938;0,521167747441913;"78"
"1670";31;0,729300825317599;0,520468871718277;"78"
"1671";1;0,711290322556124;0,390076391007248;"82"
"1672";2;0,71129032259402;0,388379758156072;"82"
"1673";3;0,711290322518228;0,388379759268003;"82"
"1674";4;0,711290322556124;0,390076389920773;"82"
"1675";5;0,711290322556124;0,390076390445349;"82"
"1676";6;0,711290322669811;0,388379758640259;"82"
"1677";7;0,711290322518228;0,388379760204767;"82"
"1678";8;0,711290322518228;0,390076389981928;"82"
"1679";9;0,711290322631915;0,390076389855435;"82"
"1680";10;0,711290322518228;0,388379758505841;"82"
"1681";11;0,711290322631915;0,388379759873505;"82"
"1682";12;0,711290322442437;0,390076391799275;"82"
"1683";13;0,711290322404542;0,390076390405603;"82"
"1684";14;0,711290322480333;0,388379758530963;"82"
"1685";15;0,71129032259402;0,388379762143177;"82"
"1686";16;0,711290322556124;0,390076391852644;"82"
"1687";17;0,711290322556124;0,388379758251872;"82"
"1688";18;0,711290322518228;0,388379763876855;"82"
"1689";19;0,711290322556124;0,390076390220718;"82"
"1690";20;0,711290322480333;0,390076394843199;"82"
"1691";21;0,711290322518228;0,388379758341109;"82"
"1692";22;0,711290322556124;0,388379760728111;"82"
"1693";23;0,711290322518228;0,390076390144834;"82"
"1694";24;0,711290322480333;0,390076396335853;"82"
"1695";25;0,711290322631915;0,388379758389604;"82"
"1696";26;0,711290322442437;0,388379759003334;"82"
"1697";27;0,711290322442437;0,390076393520313;"82"
"1698";28;0,711290322518228;0,390076390287885;"82"
"1699";29;0,711290322556124;0,388379758114652;"82"
"1700";30;0,711290322404542;0,388379758097259;"82"
"1701";31;0,711290322442437;0,390076390774616;"82"
"1702";1;0,426612903235461;0,651384218346508;"83"
"1703";2;0,426612903273356;0,651384218323445;"83"
"1704";3;0,426612903235461;0,649436125531811;"83"
"1705";4;0,426612903197565;0,651384218938142;"83"
"1706";5;0,426612903235461;0,651384219225549;"83"
"1707";6;0,426612903235461;0,651384218377161;"83"
"1708";7;0,426612903235461;0,649436125279878;"83"
"1709";8;0,426612903235461;0,651384218797681;"83"
"1710";9;0,426612903197565;0,651384218384517;"83"
"1711";10;0,426612903197565;0,651384218687898;"83"
"1712";11;0,426612903235461;0,649436124626539;"83"
"1713";12;0,426612903197565;0,651384219357123;"83"
"1714";13;0,426612903197565;0,651384218425412;"83"
"1715";14;0,426612903273356;0,649436127361428;"83"
"1716";15;0,426612903197565;0,651384218486731;"83"
"1717";16;0,426612903197565;0,651384218474272;"83"
"1718";17;0,426612903197565;0,651384218381196;"83"
"1719";18;0,426612903235461;0,649436125009789;"83"
"1720";19;0,426612903197565;0,651384218577371;"83"
"1721";20;0,426612903197565;0,651384218377138;"83"
"1722";21;0,426612903235461;0,649436124406492;"83"
"1723";22;0,426612903197565;0,651384218419652;"83"
"1724";23;0,426612903235461;0,65138421947354;"83"
"1725";24;0,426612903235461;0,651384218694054;"83"
"1726";25;0,426612903273356;0,649436127290322;"83"
"1727";26;0,426612903273356;0,651384224500866;"83"
"1728";27;0,426612903197565;0,651384218673557;"83"
"1729";28;0,426612903235461;0,651384220283121;"83"
"1730";29;0,426612903273356;0,649436127659128;"83"
"1731";30;0,426612903235461;0,651384218358181;"83"
"1732";31;0,426612903273356;0,651384224095388;"83"
"1733";1;-3,25852212631617;0,257472421946793;"87"
"1734";2;-3,26777678439309;0,268737189430059;"87"
"1735";3;-3,28826373068599;0,186182873108637;"87"
"1736";4;-3,29069775602875;0,168278243813548;"87"
"1737";5;-3,23434750240873;0,124612137591148;"87"
"1738";6;-3,10132819496782;0,124003476784302;"87"
"1739";7;-2,90565527355587;0,108993969833035;"87"
"1740";8;-2,6751078852385;0,119577095047516;"87"
"1741";9;-2,43971824822135;0,140882769310158;"87"
"1742";10;-2,22207834811646;0,166131075175534;"87"
"1743";11;-2,01900708149575;0,194850261796083;"87"
"1744";12;-1,80980153523554;0,244433914978959;"87"
"1745";13;-1,58898824380079;0,30486236296419;"87"
"1746";14;-1,35904726031792;0,36186216838757;"87"
"1747";15;-1,09210827038927;0,482824735333242;"87"
"1748";16;-0,74519213687078;0,622800513923301;"87"
"1749";17;-0,31348656314852;0,838733696044706;"87"
"1750";18;0,174270206381758;0,907644103387759;"87"
"1751";19;0,700194828368694;0,649935048484931;"87"
"1752";20;1,24939700526738;0,419106700909557;"87"
"1753";21;1,77413422041658;0,255850824277143;"87"
"1754";22;2,21285128191084;0,166250613777309;"87"
"1755";23;2,53725082454063;0,126575441052199;"87"
"1756";24;2,75603937135808;0,109052688777201;"87"
"1757";25;2,89095886743477;0,109823747248883;"87"
"1758";26;2,96918410943666;0,140943133405626;"87"
"1759";27;3,02255068466669;0,149504314617039;"87"
"1760";28;3,07579856375166;0,192401113584779;"87"
"1761";29;3,13400496349914;0,2101438424494;"87"
"1762";30;3,18146916758148;0,280476781648427;"87"
"1763";31;3,19944279609293;0,265730506596487;"87"
"1764";1;-0,813096263982516;0,644131935350562;"88"
"1765";2;-0,817665761019271;0,619658048391692;"88"
"1766";3;-0,83020431376705;0,616786743459531;"88"
"1767";4;-0,848579865267614;0,575127353073643;"88"
"1768";5;-0,87578391257163;0,535590205697486;"88"
"1769";6;-0,91932164142842;0,515879407630027;"88"
"1770";7;-0,978843741336277;0,456722854524534;"88"
"1771";8;-1,04476391705551;0,411552878372924;"88"
"1772";9;-1,11200309584092;0,349080710973224;"88"
"1773";10;-1,18316895399554;0,300596214723577;"88"
"1774";11;-1,25743037805629;0,250568976594891;"88"
"1775";12;-1,32819354507774;0,221205189344244;"88"
"1776";13;-1,39031521625081;0,168663056919764;"88"
"1777";14;-1,4423676620936;0,14059266169209;"88"
"1778";15;-1,48739996215378;0,125028952223031;"88"
"1779";16;-1,53406810920842;0,129566225771567;"88"
"1780";17;-1,59018363581254;0,104939258104766;"88"
"1781";18;-1,65722356113444;0,0991670163662812;"88"
"1782";19;-1,73451323507834;0,0893416693614165;"88"
"1783";20;-1,82026838456295;0,086167869328046;"88"
"1784";21;-1,90834411758563;0,0809973141292946;"88"
"1785";22;-1,9949039160565;0,0796266474928753;"88"
"1786";23;-2,08396552079648;0,0796684390395581;"88"
"1787";24;-2,17680146837059;0,0825916756100061;"88"
"1788";25;-2,26555310632648;0,0845771217871746;"88"
"1789";26;-2,34435818060774;0,091799625989522;"88"
"1790";27;-2,41406180858424;0,10956194277477;"88"
"1791";28;-2,47203987347196;0,12053723308611;"88"
"1792";29;-2,51056847453886;0,120567005025745;"88"
"1793";30;-2,52788801628867;0,14014243070165;"88"
"1794";31;-2,53178840917675;0,162916561463374;"88"
"1795";1;-7,77086912823203;0,60278293465606;"92"
"1796";2;-6,20820384983745;0,589969401381679;"92"
"1797";3;-2,30581571580994;0,79739661054582;"92"
"1798";4;1,50660196970875;0,847324614023836;"92"
"1799";5;2,93885808423511;0,70739774795016;"92"
"1800";6;2,15502190936453;0,782501562207849;"92"
"1801";7;0,838175168041744;0,913524657491623;"92"
"1802";8;-0,199165914750665;0,979645698063021;"92"
"1803";9;-0,980866124943229;0,898800959453157;"92"
"1804";10;-0,773942921834229;0,920217461981406;"92"
"1805";11;0,777908479752417;0,920227107489833;"92"
"1806";12;1,63616580611385;0,831608083728167;"92"
"1807";13;-0,150127161305136;0,984561449657496;"92"
"1808";14;-2,82193608014344;0,71527716382217;"92"
"1809";15;-3,21995698512486;0,676079351121371;"92"
"1810";16;-1,39191638383333;0,857887897015025;"92"
"1811";17;0,0614472351874914;0,993637860628814;"92"
"1812";18;-0,494806375892646;0,949009246558393;"92"
"1813";19;-2,68679530275525;0,72913006058936;"92"
"1814";20;-4,59916065540256;0,550109936838409;"92"
"1815";21;-3,89518749337488;0,616105762370611;"92"
"1816";22;-0,408088098121577;0,957877770260194;"92"
"1817";23;3,19674064890781;0,678570291769191;"92"
"1818";24;4,39043999199384;0,573868758924201;"92"
"1819";25;2,29387939414967;0,766367945771736;"92"
"1820";26;-3,8771433793651;0,619392808398985;"92"
"1821";27;-14,6631789685519;0,061061450536668;"92"
"1822";28;-28,3250958531577;0,000293656507560374;"92"
"1823";29;-41,1077600736765;4,67098442988165e-06;"92"
"1824";30;-49,5081769183798;1,72497463434922e-05;"92"
"1825";31;-52,2625883671897;0,000461951656516837;"92"
"1826";1;-1,75483870968189;0,0527686347353842;"93"
"1827";2;-1,75483870968189;0,0527686342792554;"93"
"1828";3;-1,75483870964399;0,0527686341452247;"93"
"1829";4;-1,75483870964399;0,0527686343554003;"93"
"1830";5;-1,75483870964399;0,0527686344750955;"93"
"1831";6;-1,75483870971978;0,0527686342792571;"93"
"1832";7;-1,75483870964399;0,0527686340622054;"93"
"1833";8;-1,75483870968189;0,0527686345230928;"93"
"1834";9;-1,75483870968189;0,0527686340597598;"93"
"1835";10;-1,75483870968189;0,0527686340859613;"93"
"1836";11;-1,75483870968189;0,0531123187544344;"93"
"1837";12;-1,75483870964399;0,0527686349704046;"93"
"1838";13;-1,75483870968189;0,0527686346419263;"93"
"1839";14;-1,75483870968189;0,0527686355832247;"93"
"1840";15;-1,75483870968189;0,0527686347276075;"93"
"1841";16;-1,75483870968189;0,0527686340846128;"93"
"1842";17;-1,75483870968189;0,052768634099561;"93"
"1843";18;-1,75483870968189;0,0527686349113551;"93"
"1844";19;-1,75483870968189;0,0527686340965605;"93"
"1845";20;-1,75483870968189;0,0527686341372393;"93"
"1846";21;-1,75483870971978;0,053112316002445;"93"
"1847";22;-1,75483870971978;0,0527686343157878;"93"
"1848";23;-1,75483870968189;0,0527686341243084;"93"
"1849";24;-1,75483870968189;0,0527686340692359;"93"
"1850";25;-1,75483870971978;0,0527686340673365;"93"
"1851";26;-1,75483870971978;0,0527686340855867;"93"
"1852";27;-1,75483870968189;0,052768634726789;"93"
"1853";28;-1,75483870968189;0,052768634555343;"93"
"1854";29;-1,75483870968189;0,0527686344153333;"93"
"1855";30;-1,75483870968189;0,0527686340583136;"93"
"1856";31;-1,75483870968189;0,0527686344005213;"93"
"1857";1;-0,629435483726108;0,394180759767953;"96"
"1858";2;-0,629435483764003;0,396090368500629;"96"
"1859";3;-0,629435483726108;0,396090362753214;"96"
"1860";4;-0,629435483764003;0,394180765947659;"96"
"1861";5;-0,629435483764003;0,396090370056469;"96"
"1862";6;-0,629435483839795;0,396090362879571;"96"
"1863";7;-0,629435483764003;0,394180766673852;"96"
"1864";8;-0,62943548387769;0,396090367450686;"96"
"1865";9;-0,629435483764003;0,396090368667834;"96"
"1866";10;-0,629435483801899;0,394180760244954;"96"
"1867";11;-0,629435483726108;0,396090361981199;"96"
"1868";12;-0,629435483764003;0,396090367843438;"96"
"1869";13;-0,629435483764003;0,39418076575189;"96"
"1870";14;-0,62943548387769;0,39609036743918;"96"
"1871";15;-0,629435483764003;0,396090367621004;"96"
"1872";16;-0,629435483801899;0,392261285042191;"96"
"1873";17;-0,629435483764003;0,39609037166455;"96"
"1874";18;-0,629435483764003;0,396090367455036;"96"
"1875";19;-0,629435483764003;0,394180765806479;"96"
"1876";20;-0,629435483764003;0,396090368262535;"96"
"1877";21;-0,629435483801899;0,396090368395171;"96"
"1878";22;-0,629435483688212;0,394180760663479;"96"
"1879";23;-0,629435483764003;0,396090367987545;"96"
"1880";24;-0,629435483801899;0,396090367506084;"96"
"1881";25;-0,629435483801899;0,394180759866162;"96"
"1882";26;-0,629435483801899;0,396090367855868;"96"
"1883";27;-0,629435483839795;0,396090362865536;"96"
"1884";28;-0,629435483801899;0,39418076083887;"96"
"1885";29;-0,629435483801899;0,39609036741451;"96"
"1886";30;-0,629435483801899;0,396090369412248;"96"
"1887";31;-0,629435483801899;0,394180759711011;"96"
"1888";1;64,1522663620435;0,00940299057708483;"97"
"1889";2;60,2828689958415;0,000563379342807326;"97"
"1890";3;43,9864396112171;0,00151475751798423;"97"
"1891";4;16,9472582941429;0,183272285893411;"97"
"1892";5;-3,29381885001112;0,801532470216908;"97"
"1893";6;-5,51095288854716;0,671710712173617;"97"
"1894";7;2,97372586536918;0,816041744358387;"97"
"1895";8;11,5832934904271;0,374111474386745;"97"
"1896";9;16,8196114385637;0,190113003838699;"97"
"1897";10;18,0049675166174;0,162092260409355;"97"
